"X201728"	"XNextWeek1"	"XNextWeek2"	"XNextWeek3"
"32857"	2614946,91202223	2693615,86598675	2491130,85433435	1111325,64827228
"32877"	27720158,9186181	19210818,7131423	13233555,3853238	3141368,0056961
"32897"	226245,539187189	594783,95541329	842088,634010872	263779,856036459
"32917"	97675,7791029794	140253,211186048	200292,72107902	268896,77644847
"32977"	2494924,74317245	1246366,69922283	4233663,29167164	1490357,58691365
"32997"	188469,258277666	201699,988396109	254052,595135019	210441,698561409
"33017"	4155838,63376027	4122438,86644474	6402352,00696979	1341631,367387
"33077"	9932676,93620196	11126905,4531461	7568279,20555528	1246483,6952116
"33097"	80947,8567939894	60631,5517684285	129940,670534294	99156,1904493278
"33117"	40824,1469825116	82912,8998823145	160799,032516503	272037,287344003
"33157"	243276,205539997	157958,691472566	213204,09006263	185058,466901853
"33177"	4278986,58215024	10685441,2910387	18896061,4450106	5480731,81486986
"33197"	14603,496530009	22381,9848705299	48930,0938752477	63855,2841508087
"33218"	505586,44100544	1187064,37043261	1906708,38337605	1066611,38660623
"33297"	186219,941766262	223427,013592591	303525,794628568	262524,432624244
"33337"	17405088,5032765	28054575,1510827	14853064,0228427	14931750,7829446
"33357"	4116707,78704173	7137362,33590672	8822799,36596738	3702835,40461512
"33417"	6279180,9508152	16331210,0098362	22942801,9759752	3787483,59500341
"33457"	44490,0327376392	93806,0598442103	94042,1626653702	53647,8097434892
"33477"	63016,1963398615	326895,545107164	1195685,86804863	2365561,23742579
"33517"	1919,56889865483	3542,85256050916	5840,47281234771	6442,94872093259
"33537"	312697,10101408	709965,210863498	1056617,22657346	726206,856095655
"33557"	1341647,6931063	1561186,20167233	1554052,0210699	2445733,38715648
"33577"	3462,03654461079	4127,17884849869	5870,98523728521	1202,60707682969
"33617"	4532112,90993474	8996728,05605065	6859931,80050635	2245757,12185201
"33697"	1336686,85678178	1929673,72045957	2578340,26869618	3942139,74409
"33737"	1734781,24073699	2757910,34038264	2210620,99144333	2190675,03080406
"33777"	0	0	0	0
"33797"	1873246,35565611	891484,828218522	983948,578649205	296977,742397502
"33837"	67807,310855197	130202,556283372	244460,347438704	79611,3571170806
"33937"	5693709,60859268	18677579,2636166	14754896,0721505	3297799,03090084
"33957"	3669551,69162351	3647824,93953107	4551805,57119976	3579317,97771912
"33997"	442,315192400643	744,670635026378	1531,70186627376	2180,32139107349
"33998"	446,578303407134	751,571175162293	1545,05710365777	2196,74451705146
"34017"	1455108,79148777	1729266,15572892	2298023,65692022	2049153,13164123
"34037"	31817,1978961174	56674,0910809652	138390,500342339	100130,09990227
"34057"	15383,6172360612	21132,0585115829	41380,0777004266	40547,3422488709
"34117"	10285772,9591341	10158680,4957574	7977308,66954327	5552449,45207929
"34137"	166352,315720607	201301,4824039	506659,901350956	447206,500773282
"34197"	1511983,7630364	928169,625585687	1860342,22605603	1381415,63332971
"34257"	1503609,51877799	1615974,06545483	1287633,29657245	455861,190694423
"34277"	30884,9217093079	49836,0754094922	42374,0648989596	63843,8972386165
"34297"	1181518,70727804	1034766,54584797	554562,094888353	676020,470298452
"34337"	27244,0364617459	40792,4341212938	51127,6485273658	18775,3818267216
"34357"	32998,0335768316	59567,5898642764	80146,5310335086	133648,668260349
"34397"	13730594,5175872	16319535,5115767	16339201,0518959	4942443,30362289
"34457"	6469,79119821082	33306,7178727243	363038,880259919	189941,12163522
"34477"	120465,338482201	170266,11336593	234228,947528615	136740,699902877
"34597"	1705386,08140671	1985779,57971663	2404882,12468576	2137051,95573885
"34637"	21835,6105446174	35983,3286134715	33571,367569109	48982,4125676803
"34657"	1211852,82005387	1108683,36664149	1188368,55951115	713951,764709115
"34677"	8173747,00345943	15983507,4029859	10735275,8551813	3685978,42989159
"34697"	7136,37686588258	43630,9715959268	56889,2333858302	59096,8615069524
"34857"	779128,181840207	886822,794924183	920024,239913032	1028239,02731757
"34897"	134162,49154292	281985,628542888	412649,440335423	276562,113635984
"34917"	36851,3502533301	64374,2403029905	110853,526640748	37294,0356279893
"34997"	22725,4425455655	31897,3588810464	50278,1931218395	23936,3676542965
"35197"	662757,311387384	1831101,0721778	555011,161929693	166967,047571593
"35237"	76117,8346476473	94486,7307738028	230557,932757833	200409,927976267
"35318"	32428,0721305622	45013,2991107475	86875,1756198143	95856,8252499485
"35337"	454439,147508705	615195,049371774	855110,061120425	866574,411861524
"35417"	44723,0472019444	41827,3068660468	79214,3043272607	45692,287890024
"35477"	1354810,22206134	1949668,10303984	2305189,36720846	1312369,7012208
"35517"	4864178,29190176	7351283,50317759	8703645,74259412	3420034,19043529
"35597"	475730,293788945	976277,586849408	852187,244668242	8158,79147198593
"35657"	3128192,97852936	3301651,99371964	4260647,57465291	4184908,99146176
"35737"	35375,4080915204	48020,2058724301	99585,3695758352	76020,9750272229
"35797"	3308843,80212272	3682835,14782492	2679445,02761643	943609,665081288
"35817"	266143,259731352	511005,087835379	1054668,39513652	424454,544334856
"35838"	277507,795483617	397459,988131197	313274,292730167	190912,117100591
"35877"	418500,443513978	526453,022827498	457350,647674059	170522,213688728
"35957"	134790,887841717	227254,753538371	313012,458678448	205534,528689603
"35997"	74214,1654340881	111847,32311363	44511,8624460189	132970,806048255
"36017"	169727,017349187	158604,192863174	238403,949508717	231192,770200003
"36037"	170349,621059019	274696,520871435	283732,149224673	129397,665142961
"36077"	636860,632309308	464415,909600286	1099466,84141491	1205851,1824195
"36100"	6548415,58845296	10586674,4249202	15216665,7327286	7853783,96015801
"36177"	708404,354484985	888095,478551999	1714411,30038761	1614297,7296686
